Des	PRP:det	du
vrais	ADJ	vrai
plaisirs	NOM	plaisir
,	PUN	,
unique	ADJ	unique
asile	NOM	asile
;	PUN	;
Paris	NAM	Paris
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
Hiver	NAM	<unknown>
que	PRO:REL	que
tu	PRO:PER	tu
vois	VER:pres	voir
:	PUN	:
Las	INT	las
de	PRP	de
régner	VER:infi	régner
au	PRP:det	au
Nord	NOM	Nord
,	PUN	,
il	PRO:PER	il
vient	VER:pres	venir
,	PUN	,
heureuse	ADJ	heureux
Ville	NAM	<unknown>
,	PUN	,
Dans	VER:ppre	<unknown>
tes	DET:POS	ton
murs	NOM	mur
enchanteurs	ADJ	enchanteur
,	PUN	,
se	PRO:PER	se
délasser	VER:infi	délasser
trois	NUM	trois
mois	NOM	moi|mois
.	SENT	.
Ne	ADV	ne
tremble	VER:pres	trembler
point	ADV	point
à	PRP	à
voir	VER:infi	voir
mes	DET:POS	mon
neiges	NOM	neige
et	KON	et
mes	DET:POS	mon
glaces	NOM	glace
,	PUN	,
Au	VER:simp	<unknown>
rôle	NOM	rôle
de	PRP	de
Vieillard	NAM	<unknown>
le	DET:ART	le
fort	NOM	fort
m'	PRO:PER	me
a	VER:pres	avoir
condamné	VER:pper	condamner
,	PUN	,
Mais	VER:impf	<unknown>
le	DET:ART	le
Printemps	NOM	printemps
,	PUN	,
malgré	PRP	malgré
sa	DET:POS	son
jeunesse	NOM	jeunesse
et	KON	et
ses	DET:POS	son
grâces	NOM	grâce
,	PUN	,
N'	NAM	<unknown>
en	PRO:PER	en
est	VER:pres	être
pas	ADV	pas
moins	ADV	moins
mon	DET:POS	mon
frère	NOM	frère
aîné	ADJ	aîné
.	SENT	.
Bacchus	NAM	Bacchus
,	PUN	,
les	DET:ART	le
Ris	NOM	ris
,	PUN	,
les	DET:ART	le
Jeux	NOM	jeu
,	PUN	,
sont	VER:pres	être
toujours	ADV	toujours
sur	PRP	sur
mes	DET:POS	mon
traces	NOM	trace
,	PUN	,
Et	NOM	<unknown>
sous	PRP	sous
cet	PRO:DEM	ce
attirail	NOM	attirail
barbon	NOM	barbon
,	PUN	,
J'	NAM	<unknown>
ai	VER:pres	avoir
le	DET:ART	le
coeur	NOM	cœur
vert-galant	ADJ	<unknown>
,	PUN	,
enjoué	ADJ	enjoué
,	PUN	,
vif	ADJ	vif
,	PUN	,
aimable	ADJ	aimable
;	PUN	;
J'	NAM	<unknown>
ai	VER:pres	avoir
toujours	ADV	toujours
bon	ADJ	bon
vin	NOM	vin
,	PUN	,
bonne	ADJ	bon
table	NOM	table
,	PUN	,
Et	VER:impf	<unknown>
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
toujours	ADV	toujours
les	DET:ART	le
mains	NOM	main
dans	PRP	dans
mon	DET:POS	mon
manchon	NOM	manchon
.	SENT	.
Mais	KON	mais
j'	PRO:PER	je
aperçois	VER:pres	apercevoir
Comus	NAM	<unknown>
,	PUN	,
charmant	VER:ppre	charmer
Dieu	NOM	Dieu
de	PRP	de
la	DET:ART	le
joie	NOM	joie
.	SENT	.
Dieu	NOM	Dieu
de	PRP	de
l'	DET:ART	le
Hiver	NAM	<unknown>
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
vous	PRO:PER	vous
?	SENT	?
Quoi	PRO	quoi
déjà	ADV	déjà
de	PRP	de
retour	NOM	retour
?	SENT	?
Quel	PRO:REL	quel
bon	ADJ	bon
vent	NOM	vent
sitôt	ADV	sitôt
vous	PRO:PER	vous
renvoyé	VER:pper	renvoyer
?	SENT	?
Le	DET:ART	le
désir	NOM	désir
de	PRP	de
revoir	VER:infi	revoir
dans	PRP	dans
ce	PRO:DEM	ce
riant	ADJ	riant
séjour	NOM	séjour
,	PUN	,
De	VER:simp	<unknown>
toutes	PRO:IND	tout
parts	NOM	part
cent	NUM	cent
beautés	NOM	beauté
réunies	VER:pper	réunir
,	PUN	,
Et	VER:simp	<unknown>
tant	ADV	tant
de	PRP	de
folâtres	ADJ	folâtre
génies	NOM	génie
Qui	NAM	<unknown>
parleurs	NOM	parleur
